"ObjectId","Lat","Lon","Alt","name","description","Street_Custom","Shared_Support?","Sign_Type","Suppport_Type","Support_Condition","Sign_Condition","Sign_Dimension","Sign_Dimension_Custom","Sign_Face_Direction","Sign_Backing_Material","Sign_Custom_Text","Sign_Mount_Height","Sign_Accessible?","Retro_ID","Barcode","R02_BG","R02_FG","R05_BG","R05_FG","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
367,43.37244333176659,-79.73613514841054,51.3689453125,"WPT 367","b2","0","No","kidplay","u channel","Very Good","Less Poor","Default","","north","al","","67","Yes","131","","0","0","0","0","","","367","367_2017-10-24 13-49-19.png","/storage/emulated/0/MapIt/Pictures/b2/367/367_2017-10-24 13-49-19.png","2017-10-24-13-49-11","51.3689","0.7522"
366,43.37249703174166,-79.73593482683282,53.3484375,"WPT 366","b2","0","No","noparklr","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","366","366_2017-10-24 13-48-44.png","/storage/emulated/0/MapIt/Pictures/b2/366/366_2017-10-24 13-48-44.png","2017-10-24-13-48-29","53.3484","0.5028"
365,43.372485663405314,-79.73590509004316,52.545458984375,"WPT 365","b2","0","Yes","leftright","2in metal pole","Very Good","Very Good","Default","","south","al","","50","Yes","130","","0","0","0","0","","","","","","2017-10-24-13-47-27","52.5455","0.4411"
364,43.372502291050296,-79.73590107179007,52.718798828125,"WPT 364","b2","Hampton","No","warn30","2in metal pole","Good","Very Good","Default","","south","al","","33","Yes","129","","0","0","0","0","","","364","364_2017-10-24 13-45-57.png","/storage/emulated/0/MapIt/Pictures/b2/364/364_2017-10-24 13-45-57.png","2017-10-24-13-45-49","52.7188","0.5804"
363,43.36903624953811,-79.73098227663831,45.710986328125,"WPT 363","b2","0","No","stop","u channel","Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","363","363_2017-10-24 13-41-52.png","/storage/emulated/0/MapIt/Pictures/b2/363/363_2017-10-24 13-41-52.png","2017-10-24-13-41-47","45.711","0.566"
362,43.368980690212084,-79.7308438540822,45.97490234375,"WPT 362","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-41-13","45.9749","0.5096"
361,43.368971328629414,-79.73081143064701,45.140185546875,"WPT 361","b2","stratton and Hampton","No","name","hydro pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","361","361_2017-10-24 13-40-42.png","/storage/emulated/0/MapIt/Pictures/b2/361/361_2017-10-24 13-40-42.png","2017-10-24-13-40-26","45.1402","0.5558"
360,43.368521723537015,-79.7303151816941,44.074755859375,"WPT 360","b2","0","No","noparklr","u channel","Very Good","Fair","Default","","south","al","","0","No","","","0","0","0","0","","","360","360_2017-10-24 13-38-52.png","/storage/emulated/0/MapIt/Pictures/b2/360/360_2017-10-24 13-38-52.png","2017-10-24-13-38-45","44.0748","0.5502"
359,43.36876400568053,-79.73071997061379,46.21123046875,"WPT 359","b2","0","Yes","noparklr","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-37-14","46.2112","0.7243"
358,43.368767973771355,-79.73073236881828,45.92265625,"WPT 358","b2","0","No","notruck","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","2017-10-24-13-37-51","358","358_2017-10-24 13-37-44.png","/storage/emulated/0/MapIt/Pictures/b2/358/358_2017-10-24 13-37-44.png","2017-10-24-13-36-57","45.9227","0.8089"
357,43.36920505895705,-79.73133795575086,49.484912109375,"WPT 357","b2","0","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","357","357_2017-10-24 13-35-48.png","/storage/emulated/0/MapIt/Pictures/b2/357/357_2017-10-24 13-35-48.png","2017-10-24-13-35-44","49.4849","0.7874"
356,43.369982238593366,-79.7324018607469,48.5134765625,"WPT 356","b2","0","No","noparklr","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","356","356_2017-10-24 13-34-01.png","/storage/emulated/0/MapIt/Pictures/b2/356/356_2017-10-24 13-34-01.png","2017-10-24-13-33-57","48.5135","0.5067"
355,43.36974816578913,-79.73207520308279,46.500048828125,"WPT 355","b2","0","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","355","355_2017-10-24 13-33-21.png","/storage/emulated/0/MapIt/Pictures/b2/355/355_2017-10-24 13-33-21.png","2017-10-24-13-33-16","46.5","0.5196"
354,43.36948736397426,-79.73169297824097,47.408984375,"WPT 354","b2","Hampton","No","","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","354","354_2017-10-24 13-32-38.png","/storage/emulated/0/MapIt/Pictures/b2/354/354_2017-10-24 13-32-38.png","2017-10-24-13-32-31","47.409","0.5585"
353,43.36996614673717,-79.73265099467426,47.428271484375,"WPT 353","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-30-59","47.4283","0.5478"
352,43.36997430341489,-79.73265212447404,48.205615234375,"WPT 352","b2","0","No","name","hydro pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","2017-10-24-13-31-29","","","","2017-10-24-13-30-45","48.2056","0.5417"
351,43.369993079906635,-79.73269970160436,48.246875,"WPT 351","b2","Hampton and hammersmith","No","","u channel","Very Good","Very Good","30x30","","west","al","","84","Yes","127","","0","0","0","0","","","351","351_2017-10-24 13-29-34.png","/storage/emulated/0/MapIt/Pictures/b2/351/351_2017-10-24 13-29-34.png","2017-10-24-13-29-22","48.2469","0.6075"
350,43.370749251033885,-79.73350032573217,48.70830078125,"WPT 350","b2","0","No","noparklr","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","350","350_2017-10-24 13-27-21.png","/storage/emulated/0/MapIt/Pictures/b2/350/350_2017-10-24 13-27-21.png","2017-10-24-13-26-50","48.7083","0.5103"
349,43.37099134487653,-79.73385045061696,49.71611328125,"WPT 349","b2","hampton","No","noparklr","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","349","349_2017-10-24 13-26-15.png","/storage/emulated/0/MapIt/Pictures/b2/349/349_2017-10-24 13-26-15.png","2017-10-24-13-26-07","49.7161","0.4801"
348,43.371200901749035,-79.73411643783766,49.2302734375,"WPT 348","b2","0","No","kidplay","u channel","Very Good","Very Good","Default","","south","al","","64","Yes","126","","0","0","0","0","","","348","348_2017-10-24 13-23-47.png","/storage/emulated/0/MapIt/Pictures/b2/348/348_2017-10-24 13-23-47.png","2017-10-24-13-23-36","49.2303","0.5002"
347,43.37125802824721,-79.73443501285692,49.4666015625,"WPT 347","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-23-06","49.4666","0.579"
346,43.371243244607285,-79.73441890485992,50.26396484375,"WPT 346","b2","0","No","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","346","346_2017-10-24 13-22-56.png","/storage/emulated/0/MapIt/Pictures/b2/346/346_2017-10-24 13-22-56.png","2017-10-24-13-22-35","50.264","0.8395"
345,43.37121921999733,-79.73451183413454,50.09013671875,"WPT 345","b2","Bromley and hampton","No","stop","u channel","Good","Very Good","Default","","west","al","","89","Yes","125","","0","0","0","0","","","345","345_2017-10-24 13-21-13.png","/storage/emulated/0/MapIt/Pictures/b2/345/345_2017-10-24 13-21-13.png","2017-10-24-13-21-04","50.0901","0.6147"
344,43.37146896620925,-79.73447150608081,49.26201171875,"WPT 344","b2","0","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","344","344_2017-10-24 13-19-49.png","/storage/emulated/0/MapIt/Pictures/b2/344/344_2017-10-24 13-19-49.png","2017-10-24-13-19-42","49.262","0.5664"
343,43.37167133813455,-79.73475031749695,48.33330078125,"WPT 343","b2","0","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","343","343_2017-10-24 13-19-09.png","/storage/emulated/0/MapIt/Pictures/b2/343/343_2017-10-24 13-19-09.png","2017-10-24-13-19-04","48.3333","0.5984"
342,43.37187596608874,-79.73504313329613,47.728076171875,"WPT 342","b2","Hampton","No","noparklr","u channel","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","342","342_2017-10-24 13-18-16.png","/storage/emulated/0/MapIt/Pictures/b2/342/342_2017-10-24 13-18-16.png","2017-10-24-13-18-05","47.7281","0.5947"
341,43.37196325200148,-79.73536904123466,48.717333984375,"WPT 341","b2","0","No","s40","hydro pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","341","341_2017-10-24 13-17-09.png","/storage/emulated/0/MapIt/Pictures/b2/341/341_2017-10-24 13-17-09.png","2017-10-24-13-16-42","48.7173","0.5363"
340,43.372151877568285,-79.73540630933712,49.818408203125,"WPT 340","b2","0","Yes","stop","2in metal pole","Very Good","Good","30x30","","south","al","","74","Yes","124","","0","0","0","0","","","","","","2017-10-24-13-15-17","49.8184","0.5406"
339,43.372153292229086,-79.73539966503449,49.558642578125,"WPT 339","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","south","al","","69","Yes","123","","0","0","0","0","","","","","","2017-10-24-13-12-52","49.5586","0.5077"
338,43.372154797643816,-79.73540634133133,50.291552734375,"WPT 338","b2","0","No","redwhite","2in metal pole","Good","Fair","36x12","","south","al","","31","Yes","122","","0","0","0","0","","","","","","2017-10-24-13-10-15","50.2916","0.5523"
337,43.37235106890337,-79.73524678498507,-1.0,"WPT 337","b2","0","No","nostoplr","u channel","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","337","337_2017-10-24 13-08-46.png","/storage/emulated/0/MapIt/Pictures/b2/337/337_2017-10-24 13-08-46.png","2017-10-24-13-09-21","-1.0","-1.0"
336,43.37235001145382,-79.7352798863376,51.07451171875,"WPT 336","b2","0","No","s40b","u channel","Very Good","Very Good","Default","","west","al","","61","Yes","120","","0","0","0","0","","2017-10-24-13-09-17","336","336_2017-10-24 13-09-05.png","/storage/emulated/0/MapIt/Pictures/b2/336/336_2017-10-24 13-09-05.png","2017-10-24-13-05-42","51.0745","0.6132"
335,43.37231203041301,-79.7354791464495,51.16435546875,"WPT 335","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-05-10","51.1644","0.512"
334,43.372311971482304,-79.73547646380757,50.493212890625,"WPT 334","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-13-04-52","50.4932","0.5289"
333,43.372317545176884,-79.73548439252045,50.815966796875,"WPT 333","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","30x30","","east","al","","75","Yes","119","","0","0","0","0","","","","","","2017-10-24-13-03-44","50.816","0.5688"
332,43.37231949019315,-79.73549229118544,50.5740234375,"WPT 332","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","east","al","","71","Yes","118","","0","0","0","0","","","","","","2017-10-24-13-02-42","50.574","0.5442"
331,43.37232321341162,-79.73549292155622,50.188525390625,"WPT 331","b2","0","No","redwhite","2in metal pole","Good","Fair","36x12","","east","al","","29","Yes","117","","0","0","0","0","","","331","331_2017-10-24 13-02-05.png","/storage/emulated/0/MapIt/Pictures/b2/331/331_2017-10-24 13-02-05.png","2017-10-24-13-01-23","50.1885","0.5684"
330,43.37231439492916,-79.7355859162235,51.147265625,"WPT 330","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","30x30","","north","al","","84","Yes","116","","0","0","0","0","","","","","","2017-10-24-13-00-05","51.1473","0.5841"
329,43.37231466141566,-79.73558049329586,49.7634765625,"WPT 329","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","north","al","","76","Yes","115","","0","0","0","0","","","","","","2017-10-24-12-59-05","49.7635","0.5897"
328,43.37232029768893,-79.73558569567831,50.295703125,"WPT 328","b2","0","No","redwhite","u channel","Very Good","Very Good","36x12","","north","al","","39","Yes","114","","0","0","0","0","","","328","328_2017-10-24 12-57-53.png","/storage/emulated/0/MapIt/Pictures/b2/328/328_2017-10-24 12-57-53.png","2017-10-24-12-57-45","50.2957","0.6467"
327,43.37224304180745,-79.73567886342607,52.11748046875,"WPT 327","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","30x30","","north","al","","84","Yes","112","","0","0","0","0","","","","","","2017-10-24-12-56-12","52.1175","0.7336"
326,43.372230143470006,-79.73569128624149,52.368701171875,"WPT 326","b2","0","Yes","alltab","2in metal pole","Very Good","Very Good","Default","","north","al","","75","Yes","111","","0","0","0","0","","","","","","2017-10-24-12-55-00","52.3687","0.7027"
325,43.37221578681874,-79.7356955086143,52.624072265625,"WPT 325","b2","0","No","redwhite","u channel","Very Good","Good","36x12","","north","al","","39","Yes","110","","0","0","0","0","","","325","325_2017-10-24 12-54-52.png","/storage/emulated/0/MapIt/Pictures/b2/325/325_2017-10-24 12-54-52.png","2017-10-24-12-53-24","52.6241","0.757"
324,43.37210128510833,-79.73556158672363,50.229052734375,"WPT 324","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","87","Yes","109","","0","0","0","0","","","","","","2017-10-24-12-52-00","50.2291","0.7402"
323,43.37209286979669,-79.73556551572801,52.637744140625,"WPT 323","b2","0","Yes","alltab","2in metal pole","Very Good","Good","Default","","south","al","","74","Yes","108","","0","0","0","0","","","","","","2017-10-24-12-50-35","52.6377","0.7736"
322,43.3720842096709,-79.73556111387006,52.939013671875,"WPT 322","b2","Croydon and Hampton","No","redwhite","u channel","Very Good","Very Good","36x12","","south","al","","39","Yes","107","","0","0","0","0","","","322","322_2017-10-24 12-49-27.png","/storage/emulated/0/MapIt/Pictures/b2/322/322_2017-10-24 12-49-27.png","2017-10-24-12-49-02","52.939","0.8397"
321,43.37040627518218,-79.73303300578482,45.275927734375,"WPT 321","b2","0","No","noparklr","u channel","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","2017-10-24-12-07-45","321","321_2017-10-24 12-07-35.png","/storage/emulated/0/MapIt/Pictures/b2/321/321_2017-10-24 12-07-35.png","2017-10-24-12-07-04","45.2759","0.8446"
320,43.37028908266802,-79.73305725512728,46.759326171875,"WPT 320","b2","0","No","s50b","u channel","Very Good","Good","Default","","west","al","","62","Yes","106","","0","0","0","0","","","320","320_2017-10-24 12-05-43.png","/storage/emulated/0/MapIt/Pictures/b2/320/320_2017-10-24 12-05-43.png","2017-10-24-12-05-33","46.7593","1.2173"
319,43.37061542993888,-79.73336966749775,48.2419921875,"WPT 319","b2","0","No","s40b","u channel","Very Good","Good","Default","","south","al","","74","Yes","105","","0","0","0","0","","","319","319_2017-10-24 12-04-00.png","/storage/emulated/0/MapIt/Pictures/b2/319/319_2017-10-24 12-04-00.png","2017-10-24-12-03-39","48.242","0.9142"
318,43.370611700755944,-79.73322663070394,49.255908203125,"WPT 318","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-12-03-08","49.2559","0.8112"
317,43.370588075932574,-79.73321350666265,48.199267578125,"WPT 317","b2","0","Yes","name","2in metal pole","Very Good","Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-12-02-46","48.1993","0.7565"
316,43.37058758088551,-79.73324572802994,47.408740234375,"WPT 316","b2","Hampton and randolph","No","stop","2in metal pole","Good","Very Good","Default","","east","al","","83","Yes","104","","0","0","0","0","","","316","316_2017-10-24 12-01-28.png","/storage/emulated/0/MapIt/Pictures/b2/316/316_2017-10-24 12-01-28.png","2017-10-24-12-01-13","47.4087","0.7245"
315,43.370674431125735,-79.73170802828827,47.273974609375,"WPT 315","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-58-13","47.274","0.6523"
314,43.370673604786134,-79.73171816915055,46.96953125,"WPT 314","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-57-58","46.9695","0.8864"
313,43.37067621752249,-79.73173293440414,46.22392578125,"WPT 313","b2","Winston and boxley","No","stop","2in metal pole","Good","Good","Default","","east","al","","80","Yes","103","","0","0","0","0","","","313","313_2017-10-24 11-56-51.png","/storage/emulated/0/MapIt/Pictures/b2/313/313_2017-10-24 11-56-51.png","2017-10-24-11-56-38","46.2239","0.72"
312,43.37013113510875,-79.73100239208725,46.11552734375,"WPT 312","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-55-33","46.1155","0.4716"
311,43.370128879786535,-79.7309980770242,45.92412109375,"WPT 311","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-55-12","45.9241","0.4905"
310,43.37014838162122,-79.73102111912885,45.6287109375,"WPT 310","b2","boxley and foxbar","No","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","71","Yes","102","","0","0","0","0","","","310","310_2017-10-24 11-53-45.png","/storage/emulated/0/MapIt/Pictures/b2/310/310_2017-10-24 11-53-45.png","2017-10-24-11-53-29","45.6287","0.5287"
309,43.36953659110881,-79.73041243851185,-1.0,"WPT 309","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-51-46","-1.0","-1.0"
308,43.36953400645143,-79.73041347936669,44.66484375,"WPT 308","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-51-23","44.6648","0.6321"
307,43.36954554003296,-79.73040831269464,43.917041015625,"WPT 307","b2","stratton and boxley","No","stop","2in metal pole","Very Good","Fair","Default","","west","al","","74","Yes","101","","0","0","0","0","","","307","307_2017-10-24 11-49-36.png","/storage/emulated/0/MapIt/Pictures/b2/307/307_2017-10-24 11-49-36.png","2017-10-24-11-49-25","43.917","0.5017"
306,43.3708330899035,-79.72868960410051,43.958056640625,"WPT 306","b2","1","No","checkl","u channel","Very Good","Very Good","48x48","","west","al","","0","No","","","0","0","0","0","","","306","306_2017-10-24 11-47-28.png","/storage/emulated/0/MapIt/Pictures/b2/306/306_2017-10-24 11-47-28.png","2017-10-24-11-47-16","43.9581","0.7244"
305,43.37195719858755,-79.72927709149371,45.937548828125,"WPT 305","b2","stratton","No","stopahead","u channel","Very Good","Very Good","36x36","","south","al","","72","Yes","100","","0","0","0","0","","","305","305_2017-10-24 11-44-16.png","/storage/emulated/0/MapIt/Pictures/b2/305/305_2017-10-24 11-44-16.png","2017-10-24-11-44-08","45.9375","0.8487"
304,43.37115403520329,-79.72948743673805,45.6794921875,"WPT 304","b2","0","No","stop","u channel","Very Good","Very Good","Default","","west","al","","96","Yes","99","","0","0","0","0","","","304","304_2017-10-24 11-40-28.png","/storage/emulated/0/MapIt/Pictures/b2/304/304_2017-10-24 11-40-28.png","2017-10-24-11-39-50","45.6795","0.8362"
303,43.37142321279134,-79.72922275283054,43.860400390625,"WPT 303","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-38-34","43.8604","0.5165"
302,43.37141783171592,-79.72924955259623,45.028369140625,"WPT 302","b2","0","No","name","hydro pole","Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","302","302_2017-10-24 11-38-25.png","/storage/emulated/0/MapIt/Pictures/b2/302/302_2017-10-24 11-38-25.png","2017-10-24-11-37-50","45.0284","0.4562"
301,43.37142639880676,-79.72921168433277,44.60087890625,"WPT 301","b2","foxbar and Stratton","No","stop","u channel","Very Good","Very Good","Default","","east","al","","86","Yes","98","","0","0","0","0","","","301","301_2017-10-24 11-35-14.png","/storage/emulated/0/MapIt/Pictures/b2/301/301_2017-10-24 11-35-14.png","2017-10-24-11-35-01","44.6009","0.4623"
300,43.37248742645443,-79.72983985320025,49.151171875,"WPT 300","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-28-33","49.1512","0.5042"
299,43.37248759310296,-79.72983779308015,48.290576171875,"WPT 299","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-28-17","48.2906","0.4622"
298,43.372483193486914,-79.72982871035856,47.139697265625,"WPT 298","b2","0","Yes","stop","2in metal pole","Very Good","Very Good","Default","","south","al","","79","Yes","97","","0","0","0","0","","","","","","2017-10-24-11-27-16","47.1397","0.6401"
297,43.37249528077518,-79.7298248297866,45.668017578125,"WPT 297","b2","Winston and Stratton","No","redwhite","2in metal pole","Very Good","Good","36x12","","south","al","","41","Yes","96","","0","0","0","0","","","297","297_2017-10-24 11-25-09.png","/storage/emulated/0/MapIt/Pictures/b2/297/297_2017-10-24 11-25-09.png","2017-10-24-11-24-58","45.668","0.5017"
296,43.370687616074065,-79.73171637307496,46.393359375,"WPT 296","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-23-14","46.3934","0.5988"
295,43.370673478068056,-79.73172308393441,47.19072265625,"WPT 295","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-22-49","47.1907","0.5083"
294,43.370681854376016,-79.73173943447728,45.686572265625,"WPT 294","b2","boxley and winston","No","stop","2in metal pole","Very Good","Very Good","Default","","east","al","","79","Yes","95","","0","0","0","0","","","294","294_2017-10-24 11-21-37.png","/storage/emulated/0/MapIt/Pictures/b2/294/294_2017-10-24 11-21-37.png","2017-10-24-11-21-26","45.6866","0.49"
293,43.373497813657195,-79.73150866579817,50.19560546875,"WPT 293","b2","0","No","yield","u channel","Fair","Very Good","Default","","west","al","","83","Yes","94","","0","0","0","0","","","293","293_2017-10-24 11-17-48.png","/storage/emulated/0/MapIt/Pictures/b2/293/293_2017-10-24 11-17-48.png","2017-10-24-11-17-14","50.1956","0.5129"
292,43.373717420770845,-79.73149362498953,50.098681640625,"WPT 292","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-16-35","50.0987","0.5008"
291,43.373729999128955,-79.73150752635956,49.936572265625,"WPT 291","b2","Anthony and randolph","No","name","hydro pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","291","291_2017-10-24 11-15-47.png","/storage/emulated/0/MapIt/Pictures/b2/291/291_2017-10-24 11-15-47.png","2017-10-24-11-16-01","49.9366","0.5305"
290,43.37122502566581,-79.73248720789161,47.745654296875,"WPT 290","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-13-12","47.7457","0.5727"
289,43.37122905144497,-79.73250603998713,48.54326171875,"WPT 289","b2","0","No","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","289","289_2017-10-24 11-12-50.png","/storage/emulated/0/MapIt/Pictures/b2/289/289_2017-10-24 11-12-50.png","2017-10-24-11-12-43","48.5433","0.8539"
288,43.37106287295137,-79.73231536418825,47.424853515625,"WPT 288","b2","0","No","stop","u channel","Good","Very Good","Default","","south","al","","85","Yes","93","","0","0","0","0","","","288","288_2017-10-24 11-10-34.png","/storage/emulated/0/MapIt/Pictures/b2/288/288_2017-10-24 11-10-34.png","2017-10-24-11-10-28","47.4249","0.5321"
287,43.3710104212023,-79.73249152475546,48.6248046875,"WPT 287","b2","0","Yes","neighbourhoodwatch","2in metal pole","Very Good","Fair","Default","","west","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-09-35","48.6248","0.5283"
286,43.37102023021089,-79.73249578557261,48.04130859375,"WPT 286","b2","0","No","s40","hydro pole","Good","Very Good","Default","","west","al","","82","Yes","92","","0","0","0","0","","","286","286_2017-10-24 11-09-25.png","/storage/emulated/0/MapIt/Pictures/b2/286/286_2017-10-24 11-09-25.png","2017-10-24-11-08-02","48.0413","0.6298"
285,43.37114765563001,-79.73261576676305,47.2244140625,"WPT 285","b2","Randolph and boxley","No","stop","u channel","Good","Very Good","Default","","north","al","","84","Yes","91","","0","0","0","0","","","285","285_2017-10-24 11-07-32.png","/storage/emulated/0/MapIt/Pictures/b2/285/285_2017-10-24 11-07-32.png","2017-10-24-11-06-01","47.2244","0.7132"
284,43.37188340792363,-79.7334464554242,47.949755859375,"WPT 284","b2","1","No","noexit","streetlight pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","284","284_2017-10-24 11-03-38.png","/storage/emulated/0/MapIt/Pictures/b2/284/284_2017-10-24 11-03-38.png","2017-10-24-11-03-09","47.9498","0.4944"
283,43.37175215906609,-79.7331858077232,48.875048828125,"WPT 283","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-02-21","48.875","0.5411"
282,43.371749767868096,-79.73318257660685,50.16435546875,"WPT 282","b2","0","Yes","name","2in metal pole","Very Good","Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-11-01-45","50.1644","0.4785"
281,43.37174938562748,-79.73318335240037,47.335009765625,"WPT 281","b2","Anthony and boxley","No","stop","2in metal pole","Good","Very Good","Default","","east","al","","86","Yes","90","","0","0","0","0","","","281","281_2017-10-24 11-00-37.png","/storage/emulated/0/MapIt/Pictures/b2/281/281_2017-10-24 11-00-37.png","2017-10-24-11-00-21","47.335","0.4857"
280,43.37237432563961,-79.7324211093819,48.658984375,"WPT 280","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-58-40","48.659","0.5386"
279,43.37238683444593,-79.73244279895516,50.31083984375,"WPT 279","b2","Anthony and fairfax","No","name","2in metal pole","Very Good","Very Good","Default","","north","al","","0","No","","","0","0","0","0","","","279","279_2017-10-24 10-58-31.png","/storage/emulated/0/MapIt/Pictures/b2/279/279_2017-10-24 10-58-31.png","2017-10-24-10-57-51","50.3108","0.7502"
278,43.373211416459526,-79.7332011197177,50.91875,"WPT 278","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","south","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-56-06","50.9188","0.5929"
277,43.373204629967404,-79.73319994736812,51.25810546875,"WPT 277","b2","0","Yes","name","2in metal pole","Very Good","Very Good","Default","","east","al","","0","No","","","0","0","0","0","","","","","","2017-10-24-10-55-48","51.2581","0.6082"
276,43.37319365500116,-79.73321849636704,50.022998046875,"WPT 276","b2","Fairfax and calvert","No","yield","2in metal pole","Fair","Very Good","Default","","east","al","","79","Yes","89","","0","0","0","0","","","276","276_2017-10-24 10-54-34.png","/storage/emulated/0/MapIt/Pictures/b2/276/276_2017-10-24 10-54-34.png","2017-10-24-10-53-55","50.023","0.6268"
275,43.3726367699046,-79.73498431118605,49.966845703125,"WPT 275","b2","0","No","nostopr","u channel","Very Good","Very Good","Default","","west","al","","0","No","","","0","0","0","0","","","275","275_2017-10-24 10-49-53.png","/storage/emulated/0/MapIt/Pictures/b2/275/275_2017-10-24 10-49-53.png","2017-10-24-10-49-21","49.9668","0.8079"
