"ObjectId","Lat","Lon","Alt","name","description","Street Custom","Sign Names String","Support String","Sign Conditions String","Signs Sizes String","Signs Facing String","Signs Heights String","Signs RetroIDs String","Signs Backing String","Sign text","notes","changed","pictureFolder","pictureName","picturePath","created","altitude","accuracy"
1253,43.37013235056111,-79.76090719049171,-1.0,"WPT 1253","b3","Bennet and bennet","s n n","2v","","","e","83","669","al","","","","1253","1253_2017-10-27 15-20-14.png","/storage/emulated/0/MapIt/Pictures/b3/1253/1253_2017-10-27 15-20-14.png","2017-10-27-15-20-11","-1.0","-1.0"
1252,43.36781045547377,-79.76239171747329,59.416796875,"WPT 1252","b3","Bennet and galway","s n n","2v","","","enw","85","698","al","","","","1252","1252_2017-10-27 15-16-38.png","/storage/emulated/0/MapIt/Pictures/b3/1252/1252_2017-10-27 15-16-38.png","2017-10-27-15-16-32","59.4168","0.5785"
1251,43.366793707003126,-79.76308141717709,58.314013671875,"WPT 1251","b3","Bennet and dublin","s","uv","","","s","92","697","al","","","","1251","1251_2017-10-27 15-14-42.png","/storage/emulated/0/MapIt/Pictures/b3/1251/1251_2017-10-27 15-14-42.png","2017-10-27-15-14-37","58.314","0.6022"
1250,43.366396400114354,-79.76341369826332,58.431201171875,"WPT 1250","b3","Bennet","noparkr","uv","","","w","","","al","","","","1250","1250_2017-10-27 15-13-37.png","/storage/emulated/0/MapIt/Pictures/b3/1250/1250_2017-10-27 15-13-37.png","2017-10-27-15-13-32","58.4312","1.346"
1249,43.3620394765303,-79.76190628782388,56.891162109375,"WPT 1249","b3","0","n n","lv","","","nw","","","al","","","","1249","1249_2017-10-27 14-01-49.png","/storage/emulated/0/MapIt/Pictures/b3/1249/1249_2017-10-27 14-01-49.png","2017-10-27-14-01-44","56.8912","0.5415"
1248,43.362093446982726,-79.76207408830123,55.886279296875,"WPT 1248","b3","Belfast and Limerick","s","2v","","","n","73 ","694","al","","","","1248","1248_2017-10-27 13-59-49.png","/storage/emulated/0/MapIt/Pictures/b3/1248/1248_2017-10-27 13-59-49.png","2017-10-27-13-59-44","55.8863","0.5309"
1247,43.36140011756925,-79.76258758929907,57.031787109375,"WPT 1247","b3","0","noexit","uv","","","n","","","al","","","","1247","1247_2017-10-27 13-56-51.png","/storage/emulated/0/MapIt/Pictures/b3/1247/1247_2017-10-27 13-56-51.png","2017-10-27-13-56-46","57.0318","0.5137"
1246,43.361554495722885,-79.76258726588821,55.50615234375,"WPT 1246","b3","Belfast and Wicklow","s n n","2v","","","enw","72","693","al","","","","1246","1246_2017-10-27 13-55-36.png","/storage/emulated/0/MapIt/Pictures/b3/1246/1246_2017-10-27 13-55-36.png","2017-10-27-13-55-30","55.5062","0.6026"
1245,43.36376131655197,-79.76302798805773,58.13017578125,"WPT 1245","b3","0","n n","lv","","","nw","","","al","","","","1245","1245_2017-10-27 13-52-56.png","/storage/emulated/0/MapIt/Pictures/b3/1245/1245_2017-10-27 13-52-56.png","2017-10-27-13-52-51","58.1302","0.4926"
1244,43.36379980816855,-79.76322471235835,57.43486328125,"WPT 1244","b3","Limerick and Wicklow","s","uv","g","","w","90","692","al","","","","1244","1244_2017-10-27 13-51-36.png","/storage/emulated/0/MapIt/Pictures/b3/1244/1244_2017-10-27 13-51-36.png","2017-10-27-13-51-30","57.4349","0.5102"
1243,43.36420885334883,-79.76311833627551,56.772998046875,"WPT 1243","b3","0","nostopr","uv","","","e","","","al","","","","1243","1243_2017-10-27 13-50-32.png","/storage/emulated/0/MapIt/Pictures/b3/1243/1243_2017-10-27 13-50-32.png","2017-10-27-13-50-27","56.773","0.6113"
1242,43.364294413150674,-79.7630968431422,56.916064453125,"WPT 1242","b3","0","stopl","uv","","","e","","","al","","","","1242","1242_2017-10-27 13-48-51.png","/storage/emulated/0/MapIt/Pictures/b3/1242/1242_2017-10-27 13-48-51.png","2017-10-27-13-48-46","56.9161","0.5424"
1241,43.36427138088675,-79.7629819822032,57.229541015625,"WPT 1241","b3","0","warn20 turnright","lv","","","ss","80","691","al","","","","1241","1241_2017-10-27 13-47-47.png","/storage/emulated/0/MapIt/Pictures/b3/1241/1241_2017-10-27 13-47-47.png","2017-10-27-13-47-41","57.2295","0.454"
1240,43.36494913357001,-79.76227453538559,56.734423828125,"WPT 1240","b3","Limerick","warn20 curveleft","lv","","","ee","80","690","al","","","","1240","1240_2017-10-27 13-45-45.png","/storage/emulated/0/MapIt/Pictures/b3/1240/1240_2017-10-27 13-45-45.png","2017-10-27-13-45-39","56.7344","0.5366"
1239,43.36495845897116,-79.76166333053152,56.776416015625,"WPT 1239","b3","0","noparklr","lv","","","w","","","al","","","","1239","1239_2017-10-27 13-44-48.png","/storage/emulated/0/MapIt/Pictures/b3/1239/1239_2017-10-27 13-44-48.png","2017-10-27-13-44-43","56.7764","0.4248"
1238,43.364783565990365,-79.76191410173487,57.05302734375,"WPT 1238","b3","0","s","uv","","","w","86","689","al","","","","1238","1238_2017-10-27 13-43-38.png","/storage/emulated/0/MapIt/Pictures/b3/1238/1238_2017-10-27 13-43-38.png","2017-10-27-13-43-33","57.053","0.5534"
1237,43.36484994396142,-79.76181589765292,57.55595703125,"WPT 1237","b3","Tipperary and Limerick","n n","2v","","","ne","","","al","","","","1237","1237_2017-10-27 13-43-03.png","/storage/emulated/0/MapIt/Pictures/b3/1237/1237_2017-10-27 13-43-03.png","2017-10-27-13-42-57","57.556","0.431"
1236,43.36404434190899,-79.76196181571504,56.37041015625,"WPT 1236","b3","0","s40 noparklr","lv","","","ss","62 ","688","al","","","","1236","1236_2017-10-27 13-41-25.png","/storage/emulated/0/MapIt/Pictures/b3/1236/1236_2017-10-27 13-41-25.png","2017-10-27-13-41-19","56.3704","0.4521"
1235,43.362964902486056,-79.76158164302251,53.059619140625,"WPT 1235","b3","Tipperary","noparklr","lv","","","e","","","al","","","2017-10-27-13-40-46","1235","1235_2017-10-27 13-40-14.png","/storage/emulated/0/MapIt/Pictures/b3/1235/1235_2017-10-27 13-40-14.png","2017-10-27-13-40-09","53.0596","0.4589"
1234,43.36256738965494,-79.76131143387647,55.708544921875,"WPT 1234","b3","0","s n n","2v","","","wnw","83","687","al","","","","1234","1234_2017-10-27 13-38-07.png","/storage/emulated/0/MapIt/Pictures/b3/1234/1234_2017-10-27 13-38-07.png","2017-10-27-13-38-03","55.7085","0.4701"
1233,43.36256622571818,-79.76118722684623,55.0212890625,"WPT 1233","b3","Tipperary and Belfast","s40","uv","","","n","80","684","al","","","","1233","1233_2017-10-27 13-37-11.png","/storage/emulated/0/MapIt/Pictures/b3/1233/1233_2017-10-27 13-37-11.png","2017-10-27-13-37-06","55.0213","0.459"
1232,43.36223466948741,-79.7606460490133,54.049609375,"WPT 1232","b3","0","combonoparklnostopr","uv","","","s","92","683","al","","","","1232","1232_2017-10-27 13-34-58.png","/storage/emulated/0/MapIt/Pictures/b3/1232/1232_2017-10-27 13-34-58.png","2017-10-27-13-34-53","54.0496","0.5506"
1231,43.362206345729646,-79.76058570144596,53.787158203125,"WPT 1231","b3","0","begintab s40","lg","","","ss","93","682","al","","","","1231","1231_2017-10-27 13-33-53.png","/storage/emulated/0/MapIt/Pictures/b3/1231/1231_2017-10-27 13-33-53.png","2017-10-27-13-33-48","53.7872","0.5252"
1230,43.36220592504833,-79.76048414878278,54.733203125,"WPT 1230","b3","0","s n n","2v","","","enw","81","681","al","","","","1230","1230_2017-10-27 13-32-52.png","/storage/emulated/0/MapIt/Pictures/b3/1230/1230_2017-10-27 13-32-52.png","2017-10-27-13-32-46","54.7332","0.5345"
1229,43.362042723280865,-79.76037410503704,55.119189453125,"WPT 1229","b3","0","combonoparkrnostopl","uv","","","s","90","680","al","","","","1229","1229_2017-10-27 13-31-53.png","/storage/emulated/0/MapIt/Pictures/b3/1229/1229_2017-10-27 13-31-53.png","2017-10-27-13-31-48","55.1192","0.5024"
1228,43.36198404160223,-79.76048121631356,55.187548828125,"WPT 1228","b3","0","nostoplr","uv","","","n","","","al","","","","1228","1228_2017-10-27 13-31-26.png","/storage/emulated/0/MapIt/Pictures/b3/1228/1228_2017-10-27 13-31-26.png","2017-10-27-13-31-19","55.1875","0.4896"
1227,43.36198199638602,-79.76059760006137,53.918505859375,"WPT 1227","b3","Tipperary and Kerry","s noexit","uv","","","sn","81 85","678 679","al","","","","1227","1227_2017-10-27 13-29-23.png","/storage/emulated/0/MapIt/Pictures/b3/1227/1227_2017-10-27 13-29-23.png","2017-10-27-13-29-12","53.9185","0.6046"
1226,43.36401517492777,-79.75859791866242,55.28203125,"WPT 1226","b3","Kerry and Kerry","s n n","2v","f","","nnw","83","677","al","","","","1226","1226_2017-10-27 13-26-18.png","/storage/emulated/0/MapIt/Pictures/b3/1226/1226_2017-10-27 13-26-18.png","2017-10-27-13-26-13","55.282","0.5849"
1225,43.36336457133348,-79.75931025894533,55.62919921875,"WPT 1225","b3","Kerry and Killarney","s n n","uv","","","wnw","85 ","676","al","","","","1225","1225_2017-10-27 13-24-12.png","/storage/emulated/0/MapIt/Pictures/b3/1225/1225_2017-10-27 13-24-12.png","2017-10-27-13-24-06","55.6292","0.6657"
1224,43.36274533655251,-79.75995793594302,58.78251953125,"WPT 1224","b3","0","s n n","2v","","","nwn","86","675","al","","","","1224","1224_2017-10-27 13-22-06.png","/storage/emulated/0/MapIt/Pictures/b3/1224/1224_2017-10-27 13-22-06.png","2017-10-27-13-22-01","58.7825","0.581"
1223,43.36288452857934,-79.7600034953175,55.91630859375,"WPT 1223","b3","Kerry and Donegal","s40","uv","","","s","79","674","al","","","","1223","1223_2017-10-27 13-21-08.png","/storage/emulated/0/MapIt/Pictures/b3/1223/1223_2017-10-27 13-21-08.png","2017-10-27-13-20-55","55.9163","0.5528"
1222,43.364456903524115,-79.76073482269203,58.100390625,"WPT 1222","b3","0","stopahead","uv","","","s","75","673","al","","","2017-10-27-13-19-49","1222","1222_2017-10-27 13-18-56.png","/storage/emulated/0/MapIt/Pictures/b3/1222/1222_2017-10-27 13-18-56.png","2017-10-27-13-18-51","58.1004","0.4482"
1221,43.36491819032199,-79.76068137917355,55.530810546875,"WPT 1221","b3","donegal","s40","lv","","","e","","","al","","","2017-10-27-13-19-24","1221","1221_2017-10-27 13-18-07.png","/storage/emulated/0/MapIt/Pictures/b3/1221/1221_2017-10-27 13-18-07.png","2017-10-27-13-18-02","55.5308","0.4737"
1220,43.36507279956095,-79.7602405281923,55.6892578125,"WPT 1220","b3","0","Shannon and Donegal","uv","f","","w","90","672","al","","","","1220","1220_2017-10-27 13-16-30.png","/storage/emulated/0/MapIt/Pictures/b3/1220/1220_2017-10-27 13-16-30.png","2017-10-27-13-16-23","55.6893","0.5257"
1219,43.36495503583592,-79.75883416998113,54.188037109375,"WPT 1219","b3","Antrim","n","lv","","","e","","","al","","","","1219","1219_2017-10-27 13-15-26.png","/storage/emulated/0/MapIt/Pictures/b3/1219/1219_2017-10-27 13-15-26.png","2017-10-27-13-15-14","54.188","0.4453"
1218,43.36450881140354,-79.75795727387231,55.095751953125,"WPT 1218","b3","0","s40","uv","","","e","79","671","al","","","","1218","1218_2017-10-27 13-13-30.png","/storage/emulated/0/MapIt/Pictures/b3/1218/1218_2017-10-27 13-13-30.png","2017-10-27-13-13-25","55.0958","0.6842"
1217,43.364476547488266,-79.75781405143243,55.581103515625,"WPT 1217","b3","Kerry and shannon","s n n","2g","","","wnw","86","670","al","","","2017-10-27-13-15-16","1217","1217_2017-10-27 13-12-22.png","/storage/emulated/0/MapIt/Pictures/b3/1217/1217_2017-10-27 13-12-22.png","2017-10-27-13-12-17","55.5811","0.454"
1216,43.36443899596998,-79.75746837685256,-1.0,"WPT 1216","b3","Shannon","s40b","lv","g","","s","89","669","al","","","","1216","1216_2017-10-27 13-11-03.png","/storage/emulated/0/MapIt/Pictures/b3/1216/1216_2017-10-27 13-11-03.png","2017-10-27-13-11-02","-1.0","-1.0"
1215,43.362141456704194,-79.77059857160202,61.384814453125,"WPT 1215","b3","0","n n","lv","","","nw","","","al","","","","1215","1215_2017-10-27 12-59-13.png","/storage/emulated/0/MapIt/Pictures/b3/1215/1215_2017-10-27 12-59-13.png","2017-10-27-12-59-07","61.3848","0.7454"
1214,43.36214845469385,-79.77063087503666,61.84599609375,"WPT 1214","b3","0","s","uv","","","w","85","668","al","","","","1214","1214_2017-10-27 12-58-17.png","/storage/emulated/0/MapIt/Pictures/b3/1214/1214_2017-10-27 12-58-17.png","2017-10-27-12-58-07","61.846","0.7103"
1213,43.36274811601925,-79.77018945911004,59.74541015625,"WPT 1213","b3","0","s n n","lv","","","enw","88","667","al","","","","1213","1213_2017-10-27 12-56-05.png","/storage/emulated/0/MapIt/Pictures/b3/1213/1213_2017-10-27 12-56-05.png","2017-10-27-12-56-00","59.7454","0.5741"
1212,43.362551609276125,-79.76934153676666,60.09111328125,"WPT 1212","b3","0","s","uv","","","e","89","666","al","","","","1212","1212_2017-10-27 12-53-04.png","/storage/emulated/0/MapIt/Pictures/b3/1212/1212_2017-10-27 12-53-04.png","2017-10-27-12-52-59","60.0911","0.9498"
1211,43.36226944608006,-79.76827192657038,57.799853515625,"WPT 1211","b3","Empress","n","2f","","","w","","","al","","","","1211","1211_2017-10-27 12-51-47.png","/storage/emulated/0/MapIt/Pictures/b3/1211/1211_2017-10-27 12-51-47.png","2017-10-27-12-51-41","57.7999","0.7178"
1210,43.361499198915226,-79.7689011127477,60.27275390625,"WPT 1210","b3","Empress and vickers","n n","","","","nw","","","al","","","","1210","1210_2017-10-27 12-50-38.png","/storage/emulated/0/MapIt/Pictures/b3/1210/1210_2017-10-27 12-50-38.png","2017-10-27-12-50-32","60.2728","0.8114"
1209,43.36089136661849,-79.77034462875417,62.518359375,"WPT 1209","b3","0","n n","lv","","","nw","","","al","","","","1209","1209_2017-10-27 12-49-19.png","/storage/emulated/0/MapIt/Pictures/b3/1209/1209_2017-10-27 12-49-19.png","2017-10-27-12-49-13","62.5184","0.9833"
1208,43.36096199834719,-79.7703544904216,60.602099609375,"WPT 1208","b3","Sutherland and empress","s","uv","","","e","86","665","al","","","2017-10-27-12-49-41","1208","1208_2017-10-27 12-48-17.png","/storage/emulated/0/MapIt/Pictures/b3/1208/1208_2017-10-27 12-48-17.png","2017-10-27-12-48-12","60.6021","1.0984"
1207,43.36016121459306,-79.7706122065083,59.23955078125,"WPT 1207","b3","0","rw alltab s","uv","f","","www","44 81 87","662 663 664","al","","","","1207","1207_2017-10-27 12-45-23.png","/storage/emulated/0/MapIt/Pictures/b3/1207/1207_2017-10-27 12-45-23.png","2017-10-27-12-45-17","59.2396","0.935"
1206,43.36025397812773,-79.7706236384256,60.867724609375,"WPT 1206","b3","0","rw alltab s","uv","","","www","42 80 86","659 660 661","al","","","","1206","1206_2017-10-27 12-43-59.png","/storage/emulated/0/MapIt/Pictures/b3/1206/1206_2017-10-27 12-43-59.png","2017-10-27-12-43-54","60.8677","1.1962"
1205,43.36029887446966,-79.77056979152803,57.592822265625,"WPT 1205","b3","0","rw alltab s n n","lv","g","","nnnnw","46 82 88","655 666 667","al","","","","1205","1205_2017-10-27 12-42-13.png","/storage/emulated/0/MapIt/Pictures/b3/1205/1205_2017-10-27 12-42-13.png","2017-10-27-12-42-07","57.5928","1.7387"
1204,43.36028613727649,-79.7703530600811,58.953662109375,"WPT 1204","b3","0","rw alltab s","uv","vvf","","eee","43 80 87","652 653 654","al","","","","1204","1204_2017-10-27 12-40-23.png","/storage/emulated/0/MapIt/Pictures/b3/1204/1204_2017-10-27 12-40-23.png","2017-10-27-12-40-18","58.9537","0.8441"
1203,43.360289386982004,-79.77023230438863,57.412158203125,"WPT 1203","b3","belvenia and sutherland","noparkr nostopl","ul","vl","","ss","","","al","","","","1203","1203_2017-10-27 12-38-18.png","/storage/emulated/0/MapIt/Pictures/b3/1203/1203_2017-10-27 12-38-18.png","2017-10-27-12-38-12","57.4122","1.0139"
1202,43.36011957408937,-79.76965964481133,58.17802734375,"WPT 1202","b3","0","noparklr","ul","","","s","","","al","","","","1202","1202_2017-10-27 12-36-42.png","/storage/emulated/0/MapIt/Pictures/b3/1202/1202_2017-10-27 12-36-42.png","2017-10-27-12-36-37","58.178","1.0104"
1201,43.3598479254224,-79.76920777700616,56.954150390625,"WPT 1201","b3","0","noparkl nostopr","ul","","","ss","88","651","al","","","2017-10-27-12-35-53","1201","1201_2017-10-27 12-35-14.png","/storage/emulated/0/MapIt/Pictures/b3/1201/1201_2017-10-27 12-35-14.png","2017-10-27-12-35-08","56.9542","0.6418"
1200,43.35921322181548,-79.7685508226914,56.362353515625,"WPT 1200","b3","0","rw alltab s","uv","fvv","","nnn","43 80 87","648 649 650","al","","","","1200","1200_2017-10-27 12-31-49.png","/storage/emulated/0/MapIt/Pictures/b3/1200/1200_2017-10-27 12-31-49.png","2017-10-27-12-31-43","56.3624","0.7869"
1199,43.359280144383774,-79.76845568774115,55.842578125,"WPT 1199","b3","0","rw alltab s","uv","ggv","","www","45 81 88","645 646 647","al","","","","1199","1199_2017-10-27 12-30-04.png","/storage/emulated/0/MapIt/Pictures/b3/1199/1199_2017-10-27 12-30-04.png","2017-10-27-12-29-58","55.8426","1.0812"
1198,43.359186658868566,-79.76833535420883,57.133837890625,"WPT 1198","b3","0","nostoplr","uv","","","s","","","al","","","","1198","1198_2017-10-27 12-29-31.png","/storage/emulated/0/MapIt/Pictures/b3/1198/1198_2017-10-27 12-29-31.png","2017-10-27-12-29-26","57.1338","0.9945"
1197,43.35914527848308,-79.76827634519759,57.131884765625,"WPT 1197","b3","0","rw alltab s","uv","lfl","","sss","43 80 86","642 643 644","al","","","","1197","1197_2017-10-27 12-27-45.png","/storage/emulated/0/MapIt/Pictures/b3/1197/1197_2017-10-27 12-27-45.png","2017-10-27-12-27-39","57.1319","0.7961"
1196,43.35898054585505,-79.76803469352672,53.131396484375,"WPT 1196","b3","0","maxspeed40 schooltip","uv","fl","","ss","77","641","al","","","","1196","1196_2017-10-27 12-26-10.png","/storage/emulated/0/MapIt/Pictures/b3/1196/1196_2017-10-27 12-26-10.png","2017-10-27-12-26-05","53.1314","0.9074"
1195,43.35885159224381,-79.76804856909075,58.08916015625,"WPT 1195","b3","0","maxspeed40 schooltip","lv","","","nn","90","640","al","","","","1195","1195_2017-10-27 12-24-22.png","/storage/emulated/0/MapIt/Pictures/b3/1195/1195_2017-10-27 12-24-22.png","2017-10-27-12-24-17","58.0892","0.8066"
1194,43.35908840284719,-79.76835525970455,55.968798828125,"WPT 1194","b3","0","rw alltab s","lv","","","ee","51 91","638 639","al","","","","1194","1194_2017-10-27 12-22-49.png","/storage/emulated/0/MapIt/Pictures/b3/1194/1194_2017-10-27 12-22-49.png","2017-10-27-12-22-43","55.9688","0.9734"
1193,43.35907588218288,-79.76843199600444,55.556201171875,"WPT 1193","b3","belvenia and Scarlett","rw alltab s","2v","ggg","","www","39 78 83","635 636 637","al","","","2017-10-27-12-21-43","1193","1193_2017-10-27 12-20-39.png","/storage/emulated/0/MapIt/Pictures/b3/1193/1193_2017-10-27 12-20-39.png","2017-10-27-12-20-34","55.5562","0.7419"
1192,43.35829130365073,-79.76766566837432,55.5798828125,"WPT 1192","b3","0","nostopl","ul","","","w","","","al","","","","1192","1192_2017-10-27 12-18-40.png","/storage/emulated/0/MapIt/Pictures/b3/1192/1192_2017-10-27 12-18-40.png","2017-10-27-12-18-35","55.5799","0.8903"
1191,43.358396957813056,-79.76750215925313,55.690966796875,"WPT 1191","b3","0","s","lv","g","","w","94","634","al","","","","1191","1191_2017-10-27 12-17-20.png","/storage/emulated/0/MapIt/Pictures/b3/1191/1191_2017-10-27 12-17-20.png","2017-10-27-12-17-15","55.691","0.8359"
1190,43.35831691916246,-79.76710694675239,56.071826171875,"WPT 1190","b3","0","nostoplr","up","","","s","","","al","","","","1190","1190_2017-10-27 12-16-34.png","/storage/emulated/0/MapIt/Pictures/b3/1190/1190_2017-10-27 12-16-34.png","2017-10-27-12-16-27","56.0718","0.6693"
1189,43.3585667393254,-79.7674140143954,55.988330078125,"WPT 1189","b3","0","nostoplr","uv","","","s","","","al","","","","1189","1189_2017-10-27 12-15-54.png","/storage/emulated/0/MapIt/Pictures/b3/1189/1189_2017-10-27 12-15-54.png","2017-10-27-12-15-49","55.9883","1.0549"
1188,43.35871779441368,-79.7676832290399,57.526416015625,"WPT 1188","b3","0","crosstab manbike","uv","","","ss","63 76","632 633","al","","","","1188","1188_2017-10-27 12-14-13.png","/storage/emulated/0/MapIt/Pictures/b3/1188/1188_2017-10-27 12-14-13.png","2017-10-27-12-14-07","57.5264","0.7599"
1187,43.35881623345267,-79.76783471909766,58.021533203125,"WPT 1187","b3","0","nostoplr","uv","","","s","","","al","","","","1187","1187_2017-10-27 12-13-39.png","/storage/emulated/0/MapIt/Pictures/b3/1187/1187_2017-10-27 12-13-39.png","2017-10-27-12-13-34","58.0215","0.7158"
1186,43.35850990275867,-79.76760877805646,55.752978515625,"WPT 1186","b3","0","n","lv","","","e","","","al","","","2017-10-27-12-13-08","1186","1186_2017-10-27 12-12-46.png","/storage/emulated/0/MapIt/Pictures/b3/1186/1186_2017-10-27 12-12-46.png","2017-10-27-12-12-41","55.753","0.5975"
1185,43.35833630405523,-79.76773188157313,55.06376953125,"WPT 1185","b3","Celia and belvenia","nostopr","ul","","","e","","","al","","","2017-10-27-12-12-27","1185","1185_2017-10-27 12-11-55.png","/storage/emulated/0/MapIt/Pictures/b3/1185/1185_2017-10-27 12-11-55.png","2017-10-27-12-11-50","55.0638","0.7343"
1184,43.35795863372368,-79.76678974567221,54.618701171875,"WPT 1184","b3","0","noparkltime","uv","g","","n","","","al","","","","1184","1184_2017-10-27 12-10-52.png","/storage/emulated/0/MapIt/Pictures/b3/1184/1184_2017-10-27 12-10-52.png","2017-10-27-12-10-46","54.6187","0.6495"
1183,43.357950039081516,-79.76666145406307,56.577685546875,"WPT 1183","b3","0","nostoplr","up","f","","s","","","al","","","","1183","1183_2017-10-27 12-10-21.png","/storage/emulated/0/MapIt/Pictures/b3/1183/1183_2017-10-27 12-10-21.png","2017-10-27-12-10-15","56.5777","0.6028"
1182,43.35787906461701,-79.7666831165352,54.13359375,"WPT 1182","b3","0","noparklrtime","lg","l","","n","","","al","","","","1182","1182_2017-10-27 12-09-48.png","/storage/emulated/0/MapIt/Pictures/b3/1182/1182_2017-10-27 12-09-48.png","2017-10-27-12-09-42","54.1336","0.7342"
1181,43.35759644220434,-79.76634238927909,54.9490234375,"WPT 1181","b3","0","noparklrtime","lv","","","n","","","al","","","","1181","1181_2017-10-27 12-08-54.png","/storage/emulated/0/MapIt/Pictures/b3/1181/1181_2017-10-27 12-08-54.png","2017-10-27-12-08-49","54.949","0.6856"
1180,43.35754562487273,-79.7661925013872,51.837939453125,"WPT 1180","b3","0","noparklrtime nostopl","uv","","","nn","82","631","al","","","","1180","1180_2017-10-27 12-08-03.png","/storage/emulated/0/MapIt/Pictures/b3/1180/1180_2017-10-27 12-08-03.png","2017-10-27-12-07-57","51.8379","0.5294"
